threshold,precision,recall,f1
0.7630708494343457,0.6877323420074349,0.4946524064171123,0.5754276827366828
0.7630842983548356,0.6902985074626866,0.4946524064171123,0.5763239875384544
0.7646961853404346,0.6891385767790262,0.4919786096256685,0.5741029641180786
0.7667906857831882,0.6917293233082706,0.4919786096256685,0.5749999999995142
0.767011660765757,0.690566037735849,0.4893048128342246,0.5727699530511576
0.7676619846499869,0.6931818181818182,0.4893048128342246,0.5736677115982609
0.7676628814269243,0.6920152091254753,0.48663101604278075,0.5714285714280866
0.7693367423436346,0.6908396946564885,0.4839572192513369,0.5691823899366224
0.76959691644286,0.6896551724137931,0.48128342245989303,0.5669291338577835
0.7697253698539767,0.6923076923076923,0.48128342245989303,0.5678233438480965
0.7717855917497706,0.694980694980695,0.48128342245989303,0.5687203791464358
0.7719380371940032,0.6937984496124031,0.4786096256684492,0.5664556962020485
0.7729877208206797,0.6926070038910506,0.47593582887700536,0.5641838351817676
